# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 16:09:41 2025
#
# User preference: *
#
# COLUMN toi:            TESS Object of Interest
# COLUMN toipfx:         TESS Object of Interest Prefix
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
#
loc_rowid,toi,toipfx,tid,tfopwg_disp,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
769,1657.01,1657,27677846,FP,5.6309047,0.0000178,-0.0000178,0,3.8770000,1.1420000,-1.1420000,0,1683.0000000,3169.8400000,-3169.8400000,0,7.0084400,1.7704600,-1.7704600,0,2320.1300000,,,,1933.0000000,,,,78.7137000,0.3300500,-0.3300500,0,5304.0000000,123.0000000,-123.0000000,0,4.6000000,0.0800000,-0.0800000,0,0.7900000,0.0400000,-0.0400000,0
770,1658.01,1658,286561122,FP,0.6803433,0.0001260,-0.0001260,0,2.0674164,0.1864681,-0.1864681,0,565.5754223,43.9552040,-43.9552040,0,8.1888041,0.6728079,-0.6728079,0,71174.0244493,,,,4165.8164478,,,,506.8640000,12.1120000,-12.1120000,0,7325.5000000,136.6000000,-136.6000000,0,3.7100000,0.0900000,-0.0900000,0,2.9787700,0.1759300,-0.1759300,0
771,1659.01,1659,288631580,CP,5.8775548,0.0000128,-0.0000128,0,2.9027641,0.1618857,-0.1618857,0,412.2881337,30.5480460,-30.5480460,0,2.1822904,0.3097249,-0.3097249,0,267.1706249,,,,1031.1383185,,,,122.4940000,0.3070000,-0.3070000,0,5977.0000000,130.6000000,-130.6000000,0,4.4700000,0.0800000,-0.0800000,0,1.0056800,0.0478392,-0.0478392,0
772,1659.02,1659,288631580,PC,3.3985674,0.0000249,-0.0000249,0,2.1970000,0.5450000,-0.5450000,0,171.0000000,16.0108000,-16.0108000,0,1.1860900,0.1000290,-0.1000290,0,456.9080000,,,,1288.0000000,,,,122.4940000,0.3070000,-0.3070000,0,5977.0000000,130.6000000,-130.6000000,0,4.4700000,0.0800000,-0.0800000,0,1.0100000,0.0500000,-0.0500000,0
773,166.01,166,147203645,PC,5.0611315,0.0000039,-0.0000039,0,1.5562414,0.0554415,-0.0554415,0,5276.0349302,262.5753200,-262.5753200,0,9.1484302,1.1914712,-1.1914712,0,239.1418795,,,,1002.9601068,,,,172.1570000,0.9805000,-0.9805000,0,5254.0000000,152.9000000,-152.9000000,0,4.4500000,0.3600000,-0.3600000,0,1.0021700,0.0537965,-0.0537965,0
774,1660.01,1660,311121985,FP,1.3561596,0.0000043,-0.0000043,0,2.5040000,0.8630000,-0.8630000,0,482.0000000,63.4390000,-63.4390000,0,4.1249300,0.3688950,-0.3688950,0,11881.9000000,,,,2908.0000000,,,,187.8230000,2.1665000,-2.1665000,0,6375.0000000,159.4000000,-159.4000000,0,4.0000000,0.0900000,-0.0900000,0,1.8600000,0.0800000,-0.0800000,0
775,1661.01,1661,312122956,FP,2.0492064,0.0000158,-0.0000158,0,3.4170000,0.1440000,-0.1440000,0,1030.0000000,56.3250000,-56.3250000,0,,,,0,,,,,,,,,4488.3800000,1671.2100000,-1671.2100000,0,,,,0,,,,0,,,,0
776,1662.01,1662,339538183,FP,2.6093167,0.0000250,-0.0000250,0,1.1750000,0.3500000,-0.3500000,0,1984.0000000,1499.4800000,-1499.4800000,0,11.4272000,,,0,526.7190000,,,,,,,,294.2920000,,,0,7235.0000000,,,0,,,,0,1.7800000,,,0
777,1663.01,1663,353367071,FP,2.3753200,0.0003900,-0.0003900,0,2.9570000,0.2450000,-0.2450000,0,1940.0000000,150.0990000,-150.0990000,0,13.5855000,3.0598500,-3.0598500,0,24634.5000000,,,,3490.0000000,,,,402.2610000,8.8495000,-8.8495000,0,7895.7000000,147.4000000,-147.4000000,0,4.0600000,0.1000000,-0.1000000,0,2.1100000,0.1700000,-0.1700000,0
778,1664.01,1664,353782445,PC,11.8350790,0.0000224,-0.0000224,0,2.0940000,0.5050000,-0.5050000,0,336.0000000,17.6188000,-17.6188000,0,2.5354000,0.1373800,-0.1373800,0,52.6622000,,,,750.0000000,,,,143.0310000,0.3945000,-0.3945000,0,6225.0000000,193.0000000,-193.0000000,0,5.0607800,0.3336490,-0.3336490,0,1.3400000,0.0600000,-0.0600000,0
779,1665.01,1665,354006740,FP,1.7640600,0.0002900,-0.0002900,0,3.0860000,0.0770000,-0.0770000,0,870.0000000,205.8820000,-205.8820000,0,12.3762000,3.4806300,-3.4806300,0,40901.7000000,,,,3961.0000000,,,,66.5241000,0.2332500,-0.2332500,0,6481.7000000,362.6000000,-362.6000000,0,,,,0,2.0300000,0.2200000,-0.2200000,0
780,1666.01,1666,368536386,FP,1.6943300,0.0018300,-0.0018300,0,2.1690000,0.5630000,-0.5630000,0,650.0000000,3.7035400,-3.7035400,0,5.2073300,0.4703900,-0.4703900,0,3651.2900000,,,,2165.0000000,,,,428.9480000,6.9850000,-6.9850000,0,7185.0000000,269.0000000,-269.0000000,0,4.0400000,0.0900000,-0.0900000,0,2.0000000,0.0800000,-0.0800000,0
781,1667.01,1667,409183335,FP,3.3212500,0.0003200,-0.0003200,0,4.3040000,0.1270000,-0.1270000,0,5760.0000000,1114.2200000,-1114.2200000,0,25.5824000,,,0,12389.8000000,,,,,,,,225.9410000,,,0,7174.0000000,,,0,,,,0,1.7600000,,,0
782,1668.01,1668,417705690,FP,2.3633110,0.0000075,-0.0000075,0,3.2940000,0.5480000,-0.5480000,0,1121.0000000,38.3181000,-38.3181000,0,2.7403800,0.1658500,-0.1658500,0,1379.0200000,,,,1697.0000000,,,,130.5430000,0.5625000,-0.5625000,0,5420.0000000,119.5000000,-119.5000000,0,4.3800000,0.0800000,-0.0800000,0,1.0400000,0.0500000,-0.0500000,0
783,1669.01,1669,428679607,CP,2.6800536,0.0000048,-0.0000048,0,1.7580000,0.3530000,-0.3530000,0,456.0000000,21.0246000,-21.0246000,0,2.3437000,0.1291520,-0.1291520,0,342.9970000,,,,1198.0000000,,,,111.2760000,0.3695000,-0.3695000,0,5550.0000000,134.2000000,-134.2000000,0,4.3700000,0.0800000,-0.0800000,0,1.0700000,0.0500000,-0.0500000,0
784,167.01,167,149990841,PC,4.4531846,0.0000027,-0.0000027,0,1.6870000,0.1300000,-0.1300000,0,5910.0000000,1.0276000,-1.0276000,0,,,,0,184.8420000,,,,1027.0000000,,,,310.9510000,158.5050000,-158.5050000,0,5766.0000000,158.9000000,-158.9000000,0,,,,0,,,,0
785,1670.01,1670,441739020,CP,40.7501028,0.0000137,-0.0000137,0,4.8730000,0.0640000,-0.0640000,0,6026.0000000,46.2246000,-46.2246000,0,10.1271000,0.4411780,-0.4411780,0,14.5514000,,,,544.0000000,,,,168.0670000,0.6870000,-0.6870000,0,6453.0000000,195.0000000,-195.0000000,0,5.2000400,0.3748510,-0.3748510,0,1.3100000,0.0600000,-0.0600000,0
786,1670.02,1670,441739020,CP,10.9836724,0.0000417,-0.0000417,0,2.6360000,0.9200000,-0.9200000,0,315.0000000,32.9562000,-32.9562000,0,2.3561600,0.1778990,-0.1778990,0,196.6940000,,,,1043.0000000,,,,168.0670000,0.6870000,-0.6870000,0,6453.0000000,195.0000000,-195.0000000,0,5.2000400,0.3748510,-0.3748510,0,1.3100000,0.0600000,-0.0600000,0
787,1670.03,1670,441739020,PC,123.0586028,0.0010505,-0.0010505,0,9.7316587,0.6779064,-0.6779064,0,485.2393663,43.7511370,-43.7511370,0,2.9538423,0.7356122,-0.7356122,0,9.1430897,,,,443.4993569,,,,168.0670000,0.6870000,-0.6870000,0,6453.0000000,195.0000000,-195.0000000,0,5.2000400,0.3748510,-0.3748510,0,1.3122500,0.0568342,-0.0568342,0
788,1671.01,1671,459903429,FA,8.1366400,0.0033100,-0.0033100,0,2.0840000,0.3480000,-0.3480000,0,840.0000000,2.8900700,-2.8900700,0,11.7500000,,,0,29.5076000,,,,649.0000000,,,,221.7910000,1.2735000,-1.2735000,0,4913.0000000,122.0000000,-122.0000000,0,,,,0,3.9600000,,,0
789,1672.01,1672,468828873,FP,3.8954139,0.0000144,-0.0000144,0,2.8320000,0.4160000,-0.4160000,0,911.0000000,40.5608000,-40.5608000,0,5.1591500,0.3011220,-0.3011220,0,566.2990000,,,,1359.0000000,,,,281.9020000,4.5300000,-4.5300000,0,6064.0000000,132.1000000,-132.1000000,0,3.9400000,0.0800000,-0.0800000,0,1.8900000,0.0900000,-0.0900000,0
790,1673.01,1673,470315428,FP,1.0862500,0.0003600,-0.0003600,0,2.5340000,0.2680000,-0.2680000,0,1110.0000000,1.5469700,-1.5469700,0,4.6512200,0.7141780,-0.7141780,0,4081.8800000,,,,2226.0000000,,,,222.3580000,50.7710000,-50.7710000,0,5562.6000000,419.2000000,-419.2000000,0,,,,0,1.4000000,0.2100000,-0.2100000,0
791,1674.01,1674,73104318,FP,7.4549400,0.0013800,-0.0013800,0,3.4650000,0.6120000,-0.6120000,0,2280.0000000,71.4002000,-71.4002000,0,15.1922000,,,0,479.4680000,,,,1303.0000000,,,,201.6450000,1.3645000,-1.3645000,0,5029.7000000,16.7000000,-16.7000000,0,,,,0,2.4500000,,,0
792,1675.01,1675,81831095,PC,3.1330840,0.0000049,-0.0000049,0,1.2370000,0.4020000,-0.4020000,0,1192.0000000,1111.1700000,-1111.1700000,0,10.3743000,2.7648500,-2.7648500,0,2269.8100000,,,,1922.0000000,,,,399.4010000,5.3000000,-5.3000000,0,7478.0000000,216.5000000,-216.5000000,0,4.0500000,0.0800000,-0.0800000,0,2.0600000,0.0700000,-0.0700000,0
793,1676.01,1676,8400842,KP,3.1915257,0.0000024,-0.0000024,0,2.7560000,0.1350000,-0.1350000,0,8587.0000000,165.6630000,-165.6630000,0,16.4091000,1.6359500,-1.6359500,0,1161.7200000,,,,1626.0000000,,,,213.0530000,2.6910000,-2.6910000,0,6673.0000000,150.4000000,-150.4000000,0,4.1300000,0.1200000,-0.1200000,0,1.6900000,0.1700000,-0.1700000,0
794,1677.01,1677,87090944,PC,0.6435807,0.0000388,-0.0000388,0,0.6659322,0.1976734,-0.1976734,0,876.6807794,61.3144380,-61.3144380,0,4.8452813,1.7552295,-1.7552295,0,10949.2435224,,,,2608.9501340,,,,197.1400000,2.9890000,-2.9890000,0,5919.7000000,109.0000000,-109.0000000,0,4.1200000,0.0800000,-0.0800000,0,1.4930500,0.0883870,-0.0883870,0
795,1678.01,1678,96291218,FP,13.7058173,0.0000236,-0.0000236,0,2.5970000,0.2540000,-0.2540000,0,5788.0000000,1723.0700000,-1723.0700000,0,20.2141000,,,0,350.0500000,,,,,,,,391.5460000,,,0,8001.0000000,,,0,,,,0,2.0500000,,,0
796,1679.01,1679,9837861,FP,0.6565741,0.0000020,-0.0000020,0,1.9080000,0.2300000,-0.2300000,0,423.0000000,24.5127000,-24.5127000,0,5.0115400,,,0,4719.5900000,,,,2309.0000000,,,,299.3990000,4.3855000,-4.3855000,0,5235.5000000,16.3000000,-16.3000000,0,,,,0,2.6800000,,,0
797,168.01,168,369457671,PC,2.3144600,0.0000100,-0.0000100,0,1.3470000,0.3670000,-0.3670000,0,1190.0000000,4.5603300,-4.5603300,0,3.4066800,0.2945540,-0.2945540,0,176.6920000,,,,1015.0000000,,,,130.9770000,0.8125000,-0.8125000,0,4801.5000000,126.2000000,-126.2000000,0,,,,0,0.7300000,0.0500000,-0.0500000,0
798,1680.01,1680,259168516,CP,4.8026561,0.0000053,-0.0000053,0,1.1658648,0.1640252,-0.1640252,0,4358.1157678,180.4584800,-180.4584800,0,1.4202459,0.3005025,-0.3005025,0,4.4510969,,,,370.4558970,,,,37.2209000,0.0615500,-0.0615500,0,3231.0000000,157.0000000,-157.0000000,0,5.0406400,0.0219142,-0.0219142,0,0.2134590,0.0064024,-0.0064024,0
799,1681.01,1681,321041369,PC,1.5379237,0.0000024,-0.0000024,0,0.7660000,0.3170000,-0.3170000,0,1135.0000000,4799.6800000,-4799.6800000,0,8.7399600,2.8892100,-2.8892100,0,1313.4800000,,,,1677.0000000,,,,153.8960000,0.7695000,-0.7695000,0,5672.5000000,145.4000000,-145.4000000,0,4.5100000,0.0800000,-0.0800000,0,0.9300000,0.0500000,-0.0500000,0
800,1682.01,1682,367366318,KP,2.7347651,0.0000002,-0.0000002,0,3.2050000,0.0460000,-0.0460000,0,9209.0000000,18.8635000,-18.8635000,0,17.8050000,0.7328690,-0.7328690,0,1775.3900000,,,,1808.0000000,,,,136.6810000,0.9310000,-0.9310000,0,6767.9000000,115.7000000,-115.7000000,0,4.1000000,0.0900000,-0.0900000,0,1.7700000,0.0700000,-0.0700000,0
801,1683.01,1683,58542531,CP,3.0575240,0.0000038,-0.0000038,0,1.3790503,0.1722501,-0.1722501,0,1117.9638175,47.3679540,-47.3679540,0,2.4878486,0.7306070,-0.7306070,0,122.3379291,,,,848.2229732,,,,51.1884000,0.1389000,-0.1389000,0,4402.0000000,126.1000000,-126.1000000,0,4.5900000,0.1100000,-0.1100000,0,0.6950950,0.0594975,-0.0594975,0
802,1684.01,1684,85031598,PC,1.1549925,0.0000012,-0.0000012,0,0.9110000,0.2320000,-0.2320000,0,739.0000000,43.7440000,-43.7440000,0,9.1510600,,,0,624.8700000,,,,1392.0000000,,,,87.5878000,0.3481500,-0.3481500,0,4815.0000000,122.0000000,-122.0000000,0,,,,0,2.9900000,,,0
803,1685.01,1685,28900646,CP,0.6691449,0.0000097,-0.0000097,0,0.9921631,0.0981001,-0.0981001,0,1254.3711932,91.6647700,-91.6647700,0,1.9200407,0.1498452,-0.1498452,0,204.6910522,,,,964.7048550,,,,37.6153000,0.0726500,-0.0726500,0,3457.0000000,157.0000000,-157.0000000,0,4.7705000,0.0066353,-0.0066353,0,0.4624080,0.0137310,-0.0137310,0
804,1686.01,1686,102672709,PC,6.7053949,0.0000250,-0.0000250,0,3.8459321,0.5308334,-0.5308334,0,575.2056582,46.9525800,-46.9525800,0,3.7076274,1.0847344,-1.0847344,0,505.2996309,,,,1209.2246588,,,,209.1530000,1.7115000,-1.7115000,0,6141.0000000,223.5180000,-223.5180000,0,4.1761600,0.0950537,-0.0950537,0,1.4585800,0.0689849,-0.0689849,0
805,1687.01,1687,103448870,PC,10.2596322,0.0000306,-0.0000306,0,1.8234891,0.1308018,-0.1308018,0,1080.9213165,95.7675860,-95.7675860,0,3.9130735,0.2892359,-0.2892359,0,106.7468895,,,,819.8012135,,,,124.8540000,0.4610000,-0.4610000,0,5734.0000000,157.2230000,-157.2230000,0,4.4674000,0.0767968,-0.0767968,0,0.9783250,0.0471558,-0.0471558,0
806,1688.01,1688,121966220,FP,6.7171913,0.0004733,-0.0004733,0,7.5037208,0.0725633,-0.0725633,0,9138.7150710,98.5008800,-98.5008800,0,22.8756580,1.1757971,-1.1757971,0,1148.7011293,,,,1484.8121463,,,,472.7040000,9.1350000,-9.1350000,0,5843.0000000,170.1890000,-170.1890000,0,3.7177000,0.0858957,-0.0858957,0,2.3529000,0.1182360,-0.1182360,0
807,1689.01,1689,198384408,FA,9.1238101,0.0053043,-0.0053043,0,5.1188391,0.3425742,-0.3425742,0,283.3240870,32.9795880,-32.9795880,0,2.0471844,0.4901363,-0.4901363,0,148.7455904,,,,890.6986100,,,,26.9148000,0.1874000,-0.1874000,0,5470.1600000,101.0040000,-101.0040000,0,4.3000800,0.0737781,-0.0737781,0,1.1485000,0.0496106,-0.0496106,0
808,169.01,169,183120439,CP,2.2554459,0.0000045,-0.0000045,0,1.6678604,0.0460371,-0.0460371,0,5283.7103901,144.0119300,-144.0119300,0,11.0535293,0.5730389,-0.5730389,0,1472.0095217,,,,1579.7828847,,,,407.8400000,4.1945000,-4.1945000,0,5817.0000000,126.7000000,-126.7000000,0,4.2300000,0.0700000,-0.0700000,0,1.2966100,0.0621181,-0.0621181,0
809,1690.01,1690,267574918,CP,1.4079369,0.0000034,-0.0000034,0,0.3063531,0.0248100,-0.0248100,0,484643.7441389,21153.9880000,-21153.9880000,0,,,,0,1652.8943345,,,,1626.2264571,,,,24.7359000,0.0434000,-0.0434000,0,5780.0000000,,,0,4.4380000,,,0,,,,0
810,1691.01,1691,268334473,CP,16.7368995,0.0000400,-0.0000400,0,4.5610000,0.8130000,-0.8130000,0,989.0000000,29.7876000,-29.7876000,0,2.8801500,0.1558670,-0.1558670,0,80.3869000,,,,834.0000000,,,,111.4450000,0.3685000,-0.3685000,0,5759.0000000,186.8020000,-186.8020000,0,4.4476700,0.0798184,-0.0798184,0,1.0000000,0.0500000,-0.0500000,0
811,1692.01,1692,288636342,PC,17.7286608,0.0000473,-0.0000473,0,6.4427868,0.2188942,-0.2188942,0,1086.4618139,29.9908500,-29.9908500,0,4.9572307,0.4043776,-0.4043776,0,161.7433903,,,,909.5495957,,,,341.1190000,3.8725000,-3.8725000,0,6554.0000000,144.2080000,-144.2080000,0,4.2431600,0.0904550,-0.0904550,0,1.4579600,0.0685126,-0.0685126,0
812,1692.02,1692,288636342,PC,32.2079698,0.0000992,-0.0000992,0,7.5199580,0.1201964,-0.1201964,0,2409.2943157,48.9681800,-48.9681800,0,7.3178089,0.3977602,-0.3977602,0,72.9642265,,,,793.0000000,,,,341.1190000,3.8725000,-3.8725000,0,6554.0000000,144.2080000,-144.2080000,0,4.2431600,0.0904550,-0.0904550,0,1.4579600,0.0685126,-0.0685126,0
813,1693.01,1693,353475866,CP,1.7666920,0.0000054,-0.0000054,0,1.4196682,0.1562329,-0.1562329,0,830.5082973,58.4539260,-58.4539260,0,1.5574734,0.1431515,-0.1431515,0,57.0208084,,,,700.8548645,,,,30.7947000,0.0391000,-0.0391000,0,3474.0000000,157.0000000,-157.0000000,0,4.7715200,0.0066175,-0.0066175,0,0.4612600,0.0137244,-0.0137244,0
814,1694.01,1694,396740648,CP,3.7701296,0.0002696,-0.0002696,0,2.8512056,0.1055897,-0.1055897,0,4361.1801082,108.9276600,-108.9276600,0,5.4800266,0.4619989,-0.4619989,0,195.2881696,,,,953.4195932,,,,124.6800000,0.5870000,-0.5870000,0,5058.0000000,122.0820000,-122.0820000,0,4.5390700,0.0868076,-0.0868076,0,0.8183300,0.0476885,-0.0476885,0
815,1695.01,1695,422756130,CP,3.1342946,0.0000059,-0.0000059,0,1.2158796,0.3321721,-0.3321721,0,1183.6060713,76.4466250,-76.4466250,0,1.7992966,1.3256298,-1.3256298,0,34.5537033,,,,618.3628631,,,,45.1309000,0.0680500,-0.0680500,0,3575.0000000,157.0000000,-157.0000000,0,4.7233400,0.0086441,-0.0086441,0,0.5161050,0.0153254,-0.0153254,0
816,1696.01,1696,470381900,CP,2.5005291,0.0003706,-0.0003706,0,0.8809865,0.3441977,-0.3441977,0,12579.3504758,1583.8430000,-1583.8430000,0,3.1713853,1.1981618,-1.1981618,0,13.8080731,,,,491.6465759,,,,64.9172000,0.3562500,-0.3562500,0,3181.0000000,157.0000000,-157.0000000,0,4.9479800,0.0080613,-0.0080613,0,0.2804750,0.0085728,-0.0085728,0
817,1697.01,1697,1884091865,PC,10.7165240,0.0000417,-0.0000417,0,3.0750000,0.2760000,-0.2760000,0,1280.0000000,0.9445070,-0.9445070,0,2.3418500,0.2532420,-0.2532420,0,19.7169000,,,,587.0000000,,,,83.7441000,0.1546500,-0.1546500,0,4067.0000000,118.0440000,-118.0440000,0,4.5060900,0.1110050,-0.1110050,0,0.6500000,0.0700000,-0.0700000,0
818,1698.01,1698,190223929,PC,17.0419800,0.0012000,-0.0012000,0,1.5780000,0.3490000,-0.3490000,0,3520.0000000,11.8065000,-11.8065000,0,,,,0,236.0970000,,,,1092.0000000,,,,756.7910000,27.2675000,-27.2675000,0,7697.2000000,112.2000000,-112.2000000,0,,,,0,,,,0
819,1699.01,1699,22705558,PC,4.5470055,0.0000525,-0.0000525,0,2.3829230,0.7072229,-0.7072229,0,813.7370725,96.3879200,-96.3879200,0,3.0070741,3.0622876,-3.0622876,0,341.4514343,,,,1096.3569775,,,,205.2830000,1.9335000,-1.9335000,0,5654.4000000,132.3000000,-132.3000000,0,4.4100000,0.0800000,-0.0800000,0,1.0390900,0.0568342,-0.0568342,0
820,170.01,170,394698182,PC,3.7115129,0.0000022,-0.0000022,0,2.6850000,0.0640000,-0.0640000,0,12280.0000000,0.9589930,-0.9589930,0,13.9410000,0.6666900,-0.6666900,0,399.0060000,,,,1245.0000000,,,,428.9150000,5.2100000,-5.2100000,0,5973.0000000,131.5000000,-131.5000000,0,4.3100000,0.0800000,-0.0800000,0,1.2200000,0.0600000,-0.0600000,0
821,1700.01,1700,23650642,FP,1.1235500,0.0003900,-0.0003900,0,1.6110000,0.4790000,-0.4790000,0,1020.0000000,4.8578900,-4.8578900,0,3.4979900,0.2949740,-0.2949740,0,2963.4200000,,,,2055.0000000,,,,189.7620000,1.8910000,-1.8910000,0,5524.0000000,107.6000000,-107.6000000,0,4.4100000,0.0700000,-0.0700000,0,1.0100000,0.0500000,-0.0500000,0
822,1701.01,1701,274215536,PC,1.3341738,0.0000049,-0.0000049,0,1.3470884,0.1553350,-0.1553350,0,2283.6562849,78.4824600,-78.4824600,0,4.5073642,0.8345278,-0.8345278,0,719.3218467,,,,1320.8410635,,,,123.6430000,0.7100000,-0.7100000,0,4685.1000000,111.6000000,-111.6000000,0,4.4200000,0.0900000,-0.0900000,0,0.8789580,0.0575176,-0.0575176,0
823,1702.01,1702,371210825,FP,0.4031200,0.0001000,-0.0001000,0,0.8530000,0.3230000,-0.3230000,0,1000.0000000,14.6108000,-14.6108000,0,2.9517700,0.4404280,-0.4404280,0,1215.9800000,,,,1645.0000000,,,,103.1070000,1.1870000,-1.1870000,0,4252.9000000,105.3000000,-105.3000000,0,4.3700000,0.0900000,-0.0900000,0,0.8900000,0.0700000,-0.0700000,0
824,1703.01,1703,453387619,PC,1.2016105,0.0000042,-0.0000042,0,0.6498366,0.1599911,-0.1599911,0,2414.8791188,122.1778700,-122.1778700,0,5.3210497,2.8951168,-2.8951168,0,2266.0772453,,,,1759.6991613,,,,198.5010000,2.0215000,-2.0215000,0,5747.6000000,140.5000000,-140.5000000,0,4.3900000,0.0800000,-0.0800000,0,1.0753200,0.0620201,-0.0620201,0
825,1704.01,1704,95129101,FP,3.9299830,0.0000151,-0.0000151,0,2.1530000,0.1670000,-0.1670000,0,2270.0000000,1.5283000,-1.5283000,0,6.5151500,0.3632020,-0.3632020,0,398.6510000,,,,1244.0000000,,,,343.4690000,5.9730000,-5.9730000,0,6621.9000000,137.7000000,-137.7000000,0,4.3300000,0.0900000,-0.0900000,0,1.3400000,0.0600000,-0.0600000,0
826,1705.01,1705,137500798,FP,13.2054538,0.0000768,-0.0000768,0,4.8750000,0.4700000,-0.4700000,0,644.0000000,29.1797000,-29.1797000,0,3.7464200,0.2050980,-0.2050980,0,193.5590000,,,,1039.0000000,,,,335.5180000,2.8920000,-2.8920000,0,6653.0000000,124.9000000,-124.9000000,0,4.1400000,0.0900000,-0.0900000,0,1.6700000,0.0700000,-0.0700000,0
827,1706.01,1706,230377505,PC,4.5156072,0.0000098,-0.0000098,0,2.6280000,0.5870000,-0.5870000,0,449.0000000,20.8244000,-20.8244000,0,2.0719400,0.1207610,-0.1207610,0,470.0340000,,,,1297.0000000,,,,161.1850000,0.6570000,-0.6570000,0,5617.0000000,125.1000000,-125.1000000,0,4.4700000,0.0800000,-0.0800000,0,0.9700000,0.0500000,-0.0500000,0
828,1706.02,1706,230377505,PC,7.4057777,0.0000334,-0.0000334,0,2.7780000,1.2600000,-1.2600000,0,325.0000000,32.3776000,-32.3776000,0,1.6774300,0.1389780,-0.1389780,0,253.5920000,,,,1111.0000000,,,,161.1850000,0.6570000,-0.6570000,0,5617.0000000,125.1000000,-125.1000000,0,4.4700000,0.0800000,-0.0800000,0,0.9700000,0.0500000,-0.0500000,0
829,1707.01,1707,240148934,FP,2.0236500,0.0007500,-0.0007500,0,2.5850000,0.4480000,-0.4480000,0,1710.0000000,2.4042900,-2.4042900,0,5.9647200,0.3813780,-0.3813780,0,2411.5400000,,,,1952.0000000,,,,291.0070000,5.6945000,-5.6945000,0,6582.0000000,123.8000000,-123.8000000,0,4.2400000,0.0900000,-0.0900000,0,1.4800000,0.0700000,-0.0700000,0
830,1708.01,1708,241173474,APC,11.4419200,0.0009900,-0.0009900,0,3.8410000,0.6370000,-0.6370000,0,5510.0000000,3.1115400,-3.1115400,0,9.6424500,0.4986730,-0.4986730,0,170.2620000,,,,1006.0000000,,,,235.7820000,2.5055000,-2.5055000,0,6259.0000000,123.6000000,-123.6000000,0,4.3400000,0.0800000,-0.0800000,0,1.2400000,0.0600000,-0.0600000,0
